,Date,Time,CO(GT),Nonmethane Hydrocarbons,Benzene,Nitrogen Oxides,Nitrogen Dioxide,T
2309,2004-06-14,23:00:00,1.2,-200.0,5.2,59.0,72.0,21.8
2310,2004-06-15,0:00:00,1.2,-200.0,5.1,68.0,79.0,21.6
2311,2004-06-15,1:00:00,0.7,-200.0,2.8,31.0,43.0,21.6
2312,2004-06-15,2:00:00,0.5,-200.0,1.4,21.0,33.0,20.7
2313,2004-06-15,3:00:00,0.4,-200.0,1.0,-200.0,-200.0,21.0
2314,2004-06-15,4:00:00,0.4,-200.0,2.0,24.0,38.0,20.8
2315,2004-06-15,5:00:00,0.5,-200.0,3.0,38.0,51.0,20.8
2316,2004-06-15,6:00:00,1.0,-200.0,7.5,92.0,69.0,19.9
2317,2004-06-15,7:00:00,4.4,-200.0,24.7,311.0,116.0,20.9
2318,2004-06-15,8:00:00,4.0,-200.0,24.8,260.0,119.0,23.7
2319,2004-06-15,9:00:00,2.4,-200.0,10.9,181.0,96.0,25.3
2320,2004-06-15,10:00:00,2.1,-200.0,11.9,177.0,109.0,28.8
2321,2004-06-15,11:00:00,2.7,-200.0,16.0,180.0,115.0,30.3
2322,2004-06-15,12:00:00,2.8,-200.0,15.7,174.0,118.0,32.8
2323,2004-06-15,13:00:00,2.3,-200.0,13.1,140.0,118.0,33.9
2324,2004-06-15,14:00:00,2.0,-200.0,12.2,122.0,112.0,35.3
2325,2004-06-15,15:00:00,2.6,-200.0,15.8,189.0,140.0,34.0
2326,2004-06-15,16:00:00,2.7,-200.0,16.6,169.0,137.0,35.3
2327,2004-06-15,17:00:00,3.1,-200.0,18.4,172.0,143.0,32.6
2328,2004-06-15,18:00:00,3.1,-200.0,16.7,154.0,148.0,30.8
2329,2004-06-15,19:00:00,3.6,-200.0,20.8,192.0,158.0,28.7
2330,2004-06-15,20:00:00,2.9,-200.0,15.3,160.0,127.0,26.8
2331,2004-06-15,21:00:00,2.2,-200.0,11.5,110.0,109.0,25.3
2332,2004-06-15,22:00:00,2.0,-200.0,10.1,97.0,101.0,23.9
2333,2004-06-15,23:00:00,2.1,-200.0,10.4,124.0,114.0,23.0
2334,2004-06-16,0:00:00,1.9,-200.0,9.4,108.0,104.0,22.2
2335,2004-06-16,1:00:00,1.4,-200.0,6.9,61.0,81.0,20.9
2336,2004-06-16,2:00:00,0.8,-200.0,4.0,34.0,51.0,21.3
2337,2004-06-16,3:00:00,0.6,-200.0,3.0,-200.0,-200.0,20.8
2338,2004-06-16,4:00:00,0.6,-200.0,2.6,24.0,40.0,20.3
2339,2004-06-16,5:00:00,0.5,-200.0,2.4,27.0,34.0,21.3
2340,2004-06-16,6:00:00,1.0,-200.0,6.8,70.0,61.0,20.6
2341,2004-06-16,7:00:00,2.7,-200.0,18.9,176.0,95.0,21.3
2342,2004-06-16,8:00:00,5.0,-200.0,30.2,310.0,142.0,22.9
2343,2004-06-16,9:00:00,3.3,-200.0,14.9,221.0,128.0,24.1
2344,2004-06-16,10:00:00,2.4,-200.0,12.2,168.0,115.0,27.1
2345,2004-06-16,11:00:00,1.7,-200.0,8.3,109.0,84.0,28.4
2346,2004-06-16,12:00:00,1.7,-200.0,9.0,102.0,85.0,30.1
2347,2004-06-16,13:00:00,2.4,-200.0,13.7,129.0,110.0,32.7
2348,2004-06-16,14:00:00,2.2,-200.0,14.1,117.0,107.0,32.4
2349,2004-06-16,15:00:00,2.2,-200.0,12.0,112.0,107.0,33.6
2350,2004-06-16,16:00:00,2.3,-200.0,12.2,122.0,113.0,33.0
2351,2004-06-16,17:00:00,2.6,-200.0,13.1,114.0,107.0,33.2
2352,2004-06-16,18:00:00,2.3,-200.0,12.6,111.0,106.0,31.3
2353,2004-06-16,19:00:00,3.3,-200.0,18.3,158.0,125.0,28.3
2354,2004-06-16,20:00:00,3.5,-200.0,17.2,202.0,139.0,26.5
2355,2004-06-16,21:00:00,2.5,-200.0,12.9,166.0,117.0,24.4
2356,2004-06-16,22:00:00,2.5,-200.0,13.7,143.0,107.0,23.3
2357,2004-06-16,23:00:00,2.4,-200.0,13.4,122.0,98.0,22.5
2358,2004-06-17,0:00:00,2.5,-200.0,13.5,113.0,97.0,21.8
2359,2004-06-17,1:00:00,2.1,-200.0,9.9,109.0,95.0,20.9
2360,2004-06-17,2:00:00,1.0,-200.0,4.4,53.0,68.0,20.8
2361,2004-06-17,3:00:00,0.8,-200.0,4.3,-200.0,-200.0,19.3
2362,2004-06-17,4:00:00,-200.0,-200.0,3.3,32.0,51.0,18.8
2363,2004-06-17,5:00:00,0.5,-200.0,3.4,35.0,44.0,20.2
2364,2004-06-17,6:00:00,1.3,-200.0,9.3,123.0,77.0,18.3
2365,2004-06-17,7:00:00,3.6,-200.0,23.4,254.0,100.0,20.2
2366,2004-06-17,8:00:00,4.8,-200.0,27.7,300.0,125.0,21.9
2367,2004-06-17,9:00:00,3.7,-200.0,22.1,281.0,154.0,25.2
2368,2004-06-17,10:00:00,1.9,-200.0,10.0,169.0,125.0,28.0
2369,2004-06-17,11:00:00,1.7,-200.0,8.9,152.0,117.0,27.1
2370,2004-06-17,12:00:00,1.9,-200.0,9.8,127.0,105.0,27.4
2371,2004-06-17,13:00:00,1.8,-200.0,9.4,118.0,103.0,29.4
2372,2004-06-17,14:00:00,1.7,-200.0,9.8,120.0,106.0,31.3
2373,2004-06-17,15:00:00,1.8,-200.0,9.5,125.0,107.0,31.5
2374,2004-06-17,16:00:00,1.7,-200.0,9.5,117.0,102.0,30.9
2375,2004-06-17,17:00:00,2.8,-200.0,15.4,166.0,124.0,31.4
2376,2004-06-17,18:00:00,3.6,-200.0,19.4,180.0,133.0,30.7
2377,2004-06-17,19:00:00,3.3,-200.0,16.5,172.0,125.0,29.0
2378,2004-06-17,20:00:00,2.9,-200.0,14.3,160.0,124.0,27.3
2379,2004-06-17,21:00:00,1.7,-200.0,8.2,103.0,97.0,25.8
2380,2004-06-17,22:00:00,1.7,-200.0,8.7,87.0,94.0,25.2
2381,2004-06-17,23:00:00,2.8,-200.0,15.2,147.0,120.0,24.6
2382,2004-06-18,0:00:00,1.8,-200.0,10.6,120.0,105.0,24.0
2383,2004-06-18,1:00:00,1.0,-200.0,6.0,63.0,81.0,23.5
2384,2004-06-18,2:00:00,0.5,-200.0,3.1,30.0,43.0,24.0
2385,2004-06-18,3:00:00,0.4,-200.0,2.5,-200.0,-200.0,22.2
2386,2004-06-18,4:00:00,0.3,-200.0,1.8,19.0,32.0,22.8
2387,2004-06-18,5:00:00,0.4,-200.0,2.6,27.0,36.0,21.9
2388,2004-06-18,6:00:00,0.8,-200.0,6.5,65.0,59.0,20.4
2389,2004-06-18,7:00:00,2.2,-200.0,14.5,169.0,92.0,20.8
2390,2004-06-18,8:00:00,4.4,-200.0,28.8,244.0,121.0,22.8
2391,2004-06-18,9:00:00,3.7,-200.0,21.3,274.0,151.0,25.2
2392,2004-06-18,10:00:00,2.5,-200.0,14.9,202.0,142.0,29.3
2393,2004-06-18,11:00:00,2.5,-200.0,15.6,186.0,141.0,33.3
2394,2004-06-18,12:00:00,2.3,-200.0,14.3,153.0,129.0,34.9
2395,2004-06-18,13:00:00,2.0,-200.0,12.6,112.0,106.0,36.1
2396,2004-06-18,14:00:00,2.0,-200.0,13.4,117.0,125.0,37.6
2397,2004-06-18,15:00:00,2.1,-200.0,12.6,109.0,126.0,37.3
2398,2004-06-18,16:00:00,2.4,-200.0,14.8,133.0,147.0,37.2
2399,2004-06-18,17:00:00,3.1,-200.0,18.6,185.0,180.0,35.6
2400,2004-06-18,18:00:00,2.9,-200.0,16.7,167.0,164.0,33.1
2401,2004-06-18,19:00:00,3.5,-200.0,20.8,218.0,180.0,30.5
2402,2004-06-18,20:00:00,2.9,-200.0,16.0,171.0,153.0,28.7
2403,2004-06-18,21:00:00,1.5,-200.0,7.6,78.0,105.0,26.6
2404,2004-06-18,22:00:00,1.7,-200.0,10.2,84.0,98.0,25.2
2405,2004-06-18,23:00:00,2.2,-200.0,13.8,110.0,107.0,24.7
2406,2004-06-19,0:00:00,1.6,-200.0,10.4,87.0,87.0,24.4
2407,2004-06-19,1:00:00,1.0,-200.0,6.5,58.0,80.0,23.3
2408,2004-06-19,2:00:00,0.6,-200.0,4.3,39.0,62.0,23.8
2409,2004-06-19,3:00:00,0.6,-200.0,3.4,-200.0,-200.0,22.9
2410,2004-06-19,4:00:00,0.6,-200.0,3.9,38.0,54.0,21.2
2411,2004-06-19,5:00:00,0.5,-200.0,3.0,41.0,56.0,21.7
2412,2004-06-19,6:00:00,0.5,-200.0,3.2,47.0,62.0,22.8
2413,2004-06-19,7:00:00,0.9,-200.0,5.6,72.0,72.0,23.5
2414,2004-06-19,8:00:00,1.4,-200.0,9.1,100.0,86.0,24.6
2415,2004-06-19,9:00:00,1.6,-200.0,9.7,104.0,99.0,27.0
2416,2004-06-19,10:00:00,1.6,-200.0,8.6,109.0,98.0,29.3
2417,2004-06-19,11:00:00,1.7,-200.0,9.6,103.0,102.0,31.2
2418,2004-06-19,12:00:00,1.7,-200.0,9.8,75.0,84.0,34.4
2419,2004-06-19,13:00:00,1.5,-200.0,10.3,72.0,83.0,36.1
2420,2004-06-19,14:00:00,1.2,-200.0,-200.0,56.0,68.0,-200.0
2421,2004-06-19,15:00:00,1.2,-200.0,-200.0,51.0,63.0,-200.0
2422,2004-06-19,16:00:00,1.1,-200.0,-200.0,52.0,65.0,-200.0
2423,2004-06-19,17:00:00,1.0,-200.0,-200.0,46.0,63.0,-200.0
2424,2004-06-19,18:00:00,1.1,-200.0,-200.0,44.0,56.0,-200.0
2425,2004-06-19,19:00:00,1.6,-200.0,-200.0,72.0,77.0,-200.0
2426,2004-06-19,20:00:00,1.7,-200.0,-200.0,88.0,91.0,-200.0
2427,2004-06-19,21:00:00,1.4,-200.0,-200.0,56.0,70.0,-200.0
2428,2004-06-19,22:00:00,1.7,-200.0,-200.0,82.0,95.0,-200.0
2429,2004-06-19,23:00:00,2.4,-200.0,-200.0,125.0,113.0,-200.0
2430,2004-06-20,0:00:00,2.3,-200.0,-200.0,144.0,109.0,-200.0
2431,2004-06-20,1:00:00,1.2,-200.0,-200.0,54.0,65.0,-200.0
2432,2004-06-20,2:00:00,1.0,-200.0,-200.0,48.0,60.0,-200.0
2433,2004-06-20,3:00:00,1.4,-200.0,-200.0,-200.0,-200.0,-200.0
2434,2004-06-20,4:00:00,-200.0,-200.0,-200.0,41.0,62.0,-200.0
2435,2004-06-20,5:00:00,1.0,-200.0,-200.0,40.0,60.0,-200.0
2436,2004-06-20,6:00:00,0.9,-200.0,-200.0,48.0,65.0,-200.0
2437,2004-06-20,7:00:00,0.8,-200.0,-200.0,44.0,55.0,-200.0
2438,2004-06-20,8:00:00,1.0,-200.0,-200.0,59.0,66.0,-200.0
2439,2004-06-20,9:00:00,1.2,-200.0,-200.0,59.0,67.0,-200.0
2440,2004-06-20,10:00:00,1.2,-200.0,-200.0,53.0,64.0,-200.0
2441,2004-06-20,11:00:00,1.0,-200.0,-200.0,42.0,59.0,-200.0
2442,2004-06-20,12:00:00,1.0,-200.0,-200.0,43.0,59.0,-200.0
2443,2004-06-20,13:00:00,0.6,-200.0,-200.0,23.0,36.0,-200.0
2444,2004-06-20,14:00:00,0.7,-200.0,-200.0,22.0,35.0,-200.0
2445,2004-06-20,15:00:00,0.8,-200.0,-200.0,37.0,54.0,-200.0
2446,2004-06-20,16:00:00,1.1,-200.0,-200.0,53.0,71.0,-200.0
2447,2004-06-20,17:00:00,1.4,-200.0,-200.0,68.0,86.0,-200.0
2448,2004-06-20,18:00:00,2.8,-200.0,-200.0,125.0,114.0,-200.0
2449,2004-06-20,19:00:00,2.5,-200.0,-200.0,96.0,105.0,-200.0
2450,2004-06-20,20:00:00,1.6,-200.0,-200.0,75.0,87.0,-200.0
2451,2004-06-20,21:00:00,1.4,-200.0,-200.0,74.0,85.0,-200.0
2452,2004-06-20,22:00:00,2.3,-200.0,-200.0,92.0,91.0,-200.0
2453,2004-06-20,23:00:00,4.2,-200.0,-200.0,136.0,108.0,-200.0
2454,2004-06-21,0:00:00,3.0,-200.0,-200.0,119.0,99.0,-200.0
2455,2004-06-21,1:00:00,2.2,-200.0,-200.0,76.0,83.0,-200.0
2456,2004-06-21,2:00:00,0.6,-200.0,-200.0,21.0,36.0,-200.0
2457,2004-06-21,3:00:00,0.3,-200.0,-200.0,-200.0,-200.0,-200.0
2458,2004-06-21,4:00:00,0.3,-200.0,1.5,15.0,24.0,18.9
2459,2004-06-21,5:00:00,0.5,-200.0,3.5,52.0,43.0,18.2
2460,2004-06-21,6:00:00,1.3,-200.0,8.3,85.0,64.0,18.6
2461,2004-06-21,7:00:00,2.5,-200.0,17.3,177.0,91.0,20.8
2462,2004-06-21,8:00:00,3.7,-200.0,23.3,232.0,109.0,23.3
2463,2004-06-21,9:00:00,2.5,-200.0,13.8,201.0,110.0,25.1
2464,2004-06-21,10:00:00,1.8,-200.0,10.2,134.0,111.0,27.8
2465,2004-06-21,11:00:00,1.5,-200.0,7.9,104.0,106.0,29.6
2466,2004-06-21,12:00:00,1.5,-200.0,8.8,89.0,104.0,30.2
2467,2004-06-21,13:00:00,1.2,-200.0,7.2,66.0,76.0,30.1
2468,2004-06-21,14:00:00,1.4,-200.0,8.3,85.0,84.0,29.5
2469,2004-06-21,15:00:00,1.6,-200.0,9.6,105.0,102.0,31.1
2470,2004-06-21,16:00:00,1.6,-200.0,9.0,99.0,102.0,30.3
2471,2004-06-21,17:00:00,2.2,-200.0,12.4,132.0,124.0,30.1
2472,2004-06-21,18:00:00,3.0,-200.0,15.3,186.0,147.0,28.6
2473,2004-06-21,19:00:00,3.0,-200.0,16.1,174.0,138.0,26.1
2474,2004-06-21,20:00:00,2.7,-200.0,14.1,149.0,126.0,24.5
2475,2004-06-21,21:00:00,2.1,-200.0,11.4,114.0,112.0,23.1
2476,2004-06-21,22:00:00,1.6,-200.0,9.5,92.0,95.0,21.8
2477,2004-06-21,23:00:00,1.3,-200.0,7.4,75.0,80.0,20.9
2478,2004-06-22,0:00:00,1.1,-200.0,6.4,74.0,79.0,20.5
2479,2004-06-22,1:00:00,0.7,-200.0,4.1,35.0,49.0,20.0
2480,2004-06-22,2:00:00,0.4,-200.0,1.9,22.0,36.0,22.1
2481,2004-06-22,3:00:00,0.2,-200.0,1.4,-200.0,-200.0,21.0
2482,2004-06-22,4:00:00,0.2,-200.0,1.2,24.0,40.0,19.8
2483,2004-06-22,5:00:00,0.3,-200.0,2.2,30.0,37.0,19.0
2484,2004-06-22,6:00:00,0.9,-200.0,6.4,93.0,67.0,17.8
2485,2004-06-22,7:00:00,3.1,-200.0,18.5,332.0,106.0,18.2
2486,2004-06-22,8:00:00,5.0,-200.0,30.2,387.0,134.0,20.6
2487,2004-06-22,9:00:00,2.8,-200.0,14.2,267.0,123.0,22.8
2488,2004-06-22,10:00:00,2.8,-200.0,14.3,269.0,136.0,27.1
2489,2004-06-22,11:00:00,2.1,-200.0,12.6,193.0,109.0,30.4
2490,2004-06-22,12:00:00,3.1,-200.0,18.0,239.0,144.0,31.1
2491,2004-06-22,13:00:00,3.0,-200.0,17.1,232.0,154.0,31.4
2492,2004-06-22,14:00:00,2.1,-200.0,13.0,152.0,126.0,30.8
2493,2004-06-22,15:00:00,1.7,-200.0,11.2,115.0,98.0,31.8
2494,2004-06-22,16:00:00,2.2,-200.0,13.6,169.0,120.0,33.5
2495,2004-06-22,17:00:00,3.5,-200.0,20.5,226.0,145.0,33.1
2496,2004-06-22,18:00:00,3.6,-200.0,20.2,218.0,139.0,31.7
2497,2004-06-22,19:00:00,4.1,-200.0,23.1,245.0,148.0,29.0
2498,2004-06-22,20:00:00,4.0,-200.0,20.3,236.0,139.0,27.4
2499,2004-06-22,21:00:00,1.8,-200.0,9.3,104.0,93.0,25.2
2500,2004-06-22,22:00:00,1.7,-200.0,10.5,104.0,96.0,24.0
2501,2004-06-22,23:00:00,2.4,-200.0,13.6,144.0,104.0,23.8
2502,2004-06-23,0:00:00,1.2,-200.0,8.0,79.0,83.0,22.9
2503,2004-06-23,1:00:00,0.8,-200.0,4.6,51.0,66.0,22.8
2504,2004-06-23,2:00:00,0.5,-200.0,3.2,38.0,55.0,21.8
2505,2004-06-23,3:00:00,0.3,-200.0,2.4,-200.0,-200.0,21.7
2506,2004-06-23,4:00:00,-200.0,-200.0,2.1,24.0,37.0,20.8
2507,2004-06-23,5:00:00,0.4,-200.0,2.2,30.0,40.0,21.7
2508,2004-06-23,6:00:00,1.0,-200.0,6.7,73.0,51.0,20.3
2509,2004-06-23,7:00:00,3.8,-200.0,23.1,305.0,117.0,20.5
2510,2004-06-23,8:00:00,3.2,-200.0,19.0,295.0,110.0,21.7
2511,2004-06-23,9:00:00,3.5,-200.0,20.1,331.0,136.0,24.0
2512,2004-06-23,10:00:00,3.2,-200.0,16.4,304.0,152.0,28.5
2513,2004-06-23,11:00:00,2.3,-200.0,13.0,210.0,119.0,32.2
2514,2004-06-23,12:00:00,2.2,-200.0,13.1,163.0,106.0,34.9
2515,2004-06-23,13:00:00,2.1,-200.0,11.8,132.0,101.0,35.4
2516,2004-06-23,14:00:00,1.9,-200.0,12.7,126.0,110.0,34.4
2517,2004-06-23,15:00:00,2.4,-200.0,14.1,150.0,124.0,34.8
2518,2004-06-23,16:00:00,2.5,-200.0,14.4,171.0,137.0,34.3
2519,2004-06-23,17:00:00,3.6,-200.0,20.7,234.0,159.0,32.5
2520,2004-06-23,18:00:00,3.9,-200.0,21.6,251.0,152.0,31.3
2521,2004-06-23,19:00:00,4.4,-200.0,24.2,294.0,166.0,30.2
2522,2004-06-23,20:00:00,4.8,-200.0,21.8,300.0,163.0,28.5
2523,2004-06-23,21:00:00,2.5,-200.0,13.0,159.0,121.0,27.3
2524,2004-06-23,22:00:00,2.8,-200.0,15.1,176.0,125.0,26.1
2525,2004-06-23,23:00:00,3.2,-200.0,16.6,192.0,120.0,24.7
2526,2004-06-24,0:00:00,2.6,-200.0,12.7,152.0,103.0,23.6
2527,2004-06-24,1:00:00,1.5,-200.0,8.6,63.0,64.0,23.3
2528,2004-06-24,2:00:00,1.0,-200.0,5.3,35.0,44.0,23.3
2529,2004-06-24,3:00:00,0.8,-200.0,3.6,-200.0,-200.0,22.9
2530,2004-06-24,4:00:00,0.6,-200.0,2.8,21.0,35.0,23.7
2531,2004-06-24,5:00:00,0.6,-200.0,3.1,41.0,46.0,21.2
2532,2004-06-24,6:00:00,0.7,-200.0,3.7,48.0,54.0,22.1
2533,2004-06-24,7:00:00,1.2,-200.0,6.9,102.0,68.0,21.9
2534,2004-06-24,8:00:00,1.5,-200.0,8.6,111.0,77.0,24.7
2535,2004-06-24,9:00:00,1.3,-200.0,7.1,93.0,74.0,27.0
2536,2004-06-24,10:00:00,1.6,-200.0,6.6,118.0,92.0,29.1
2537,2004-06-24,11:00:00,1.5,-200.0,7.2,93.0,83.0,31.1
2538,2004-06-24,12:00:00,1.2,-200.0,5.0,56.0,58.0,31.9
2539,2004-06-24,13:00:00,1.1,-200.0,5.7,51.0,55.0,32.8
2540,2004-06-24,14:00:00,1.2,-200.0,6.0,52.0,61.0,33.4
2541,2004-06-24,15:00:00,1.3,-200.0,6.1,59.0,65.0,35.3
2542,2004-06-24,16:00:00,1.4,-200.0,8.0,62.0,74.0,35.8
2543,2004-06-24,17:00:00,1.6,-200.0,7.8,85.0,89.0,35.3
2544,2004-06-24,18:00:00,2.1,-200.0,11.1,109.0,103.0,33.3
2545,2004-06-24,19:00:00,3.0,-200.0,15.9,168.0,128.0,30.3
2546,2004-06-24,20:00:00,2.8,-200.0,13.7,166.0,122.0,28.3
2547,2004-06-24,21:00:00,3.8,-200.0,21.6,149.0,125.0,27.1
2548,2004-06-24,22:00:00,3.2,-200.0,16.8,118.0,119.0,25.4
2549,2004-06-24,23:00:00,4.1,-200.0,20.5,160.0,126.0,24.6
2550,2004-06-25,0:00:00,2.6,-200.0,14.1,124.0,100.0,23.7
2551,2004-06-25,1:00:00,2.0,-200.0,10.9,95.0,94.0,23.0
2552,2004-06-25,2:00:00,0.9,-200.0,3.6,34.0,52.0,24.8
2553,2004-06-25,3:00:00,0.7,-200.0,3.3,-200.0,-200.0,23.1
2554,2004-06-25,4:00:00,0.6,-200.0,2.4,45.0,64.0,21.7
2555,2004-06-25,5:00:00,0.6,-200.0,3.0,35.0,46.0,21.9
2556,2004-06-25,6:00:00,1.6,-200.0,8.9,141.0,88.0,20.1
2557,2004-06-25,7:00:00,2.6,-200.0,14.8,199.0,104.0,21.5
2558,2004-06-25,8:00:00,2.9,-200.0,16.2,224.0,125.0,22.9
2559,2004-06-25,9:00:00,2.8,-200.0,14.6,245.0,151.0,25.7
2560,2004-06-25,10:00:00,1.9,-200.0,8.0,153.0,113.0,29.9
2561,2004-06-25,11:00:00,1.9,-200.0,9.1,145.0,102.0,32.9
2562,2004-06-25,12:00:00,2.1,-200.0,10.0,130.0,108.0,34.0
2563,2004-06-25,13:00:00,1.9,-200.0,9.8,95.0,93.0,34.7
2564,2004-06-25,14:00:00,1.6,-200.0,8.3,88.0,89.0,35.5
2565,2004-06-25,15:00:00,1.6,-200.0,7.5,89.0,84.0,35.9
2566,2004-06-25,16:00:00,2.1,-200.0,11.7,127.0,111.0,36.2
2567,2004-06-25,17:00:00,2.4,-200.0,13.3,149.0,115.0,35.4
2568,2004-06-25,18:00:00,2.8,-200.0,14.4,170.0,127.0,32.9
2569,2004-06-25,19:00:00,3.4,-200.0,17.9,210.0,129.0,29.9
2570,2004-06-25,20:00:00,3.4,-200.0,15.9,230.0,140.0,28.1
2571,2004-06-25,21:00:00,2.7,-200.0,14.2,203.0,137.0,26.1
2572,2004-06-25,22:00:00,2.6,-200.0,13.8,174.0,130.0,25.0
2573,2004-06-25,23:00:00,2.3,-200.0,11.7,164.0,121.0,24.3
2574,2004-06-26,0:00:00,1.2,-200.0,6.2,76.0,79.0,24.0
2575,2004-06-26,1:00:00,1.0,-200.0,5.1,52.0,69.0,22.4
2576,2004-06-26,2:00:00,0.9,-200.0,4.5,47.0,61.0,21.2
2577,2004-06-26,3:00:00,1.1,-200.0,4.9,-200.0,-200.0,19.5
2578,2004-06-26,4:00:00,-200.0,-200.0,2.5,37.0,58.0,21.2
2579,2004-06-26,5:00:00,0.4,-200.0,2.3,41.0,58.0,19.5
2580,2004-06-26,6:00:00,0.9,-200.0,5.5,74.0,70.0,18.6
2581,2004-06-26,7:00:00,1.8,-200.0,10.4,168.0,104.0,19.7
2582,2004-06-26,8:00:00,2.2,-200.0,12.4,176.0,109.0,21.9
2583,2004-06-26,9:00:00,2.4,-200.0,14.0,184.0,129.0,24.5
2584,2004-06-26,10:00:00,2.3,-200.0,12.7,187.0,144.0,30.0
2585,2004-06-26,11:00:00,1.6,-200.0,9.0,118.0,101.0,34.5
2586,2004-06-26,12:00:00,1.4,-200.0,8.5,89.0,90.0,36.3
2587,2004-06-26,13:00:00,1.4,-200.0,8.2,70.0,86.0,37.7
2588,2004-06-26,14:00:00,1.0,-200.0,5.9,51.0,69.0,38.3
2589,2004-06-26,15:00:00,1.0,-200.0,5.6,52.0,65.0,38.4
2590,2004-06-26,16:00:00,1.2,-200.0,6.7,70.0,73.0,37.2
2591,2004-06-26,17:00:00,1.3,-200.0,6.1,80.0,73.0,34.0
2592,2004-06-26,18:00:00,1.5,-200.0,6.7,90.0,78.0,32.3
2593,2004-06-26,19:00:00,1.9,-200.0,9.2,111.0,98.0,30.5
2594,2004-06-26,20:00:00,1.8,-200.0,8.2,107.0,99.0,29.2
2595,2004-06-26,21:00:00,1.4,-200.0,7.0,73.0,83.0,28.4
2596,2004-06-26,22:00:00,1.7,-200.0,9.5,75.0,88.0,27.7
2597,2004-06-26,23:00:00,2.7,-200.0,15.1,144.0,117.0,27.2
2598,2004-06-27,0:00:00,2.1,-200.0,11.7,120.0,97.0,26.5
2599,2004-06-27,1:00:00,1.4,-200.0,9.3,71.0,75.0,25.5
2600,2004-06-27,2:00:00,1.0,-200.0,6.4,40.0,53.0,25.2
2601,2004-06-27,3:00:00,1.0,-200.0,6.7,-200.0,-200.0,23.2
2602,2004-06-27,4:00:00,0.8,-200.0,4.2,34.0,45.0,23.2
2603,2004-06-27,5:00:00,0.5,-200.0,2.6,27.0,42.0,24.0
2604,2004-06-27,6:00:00,0.6,-200.0,2.8,30.0,44.0,23.5
2605,2004-06-27,7:00:00,0.6,-200.0,3.1,40.0,50.0,23.5
2606,2004-06-27,8:00:00,1.0,-200.0,6.2,56.0,60.0,24.7
2607,2004-06-27,9:00:00,1.6,-200.0,7.9,104.0,100.0,27.2
2608,2004-06-27,10:00:00,1.9,-200.0,10.5,121.0,111.0,31.0
2609,2004-06-27,11:00:00,1.7,-200.0,9.0,100.0,110.0,35.2
2610,2004-06-27,12:00:00,1.1,-200.0,6.3,59.0,74.0,37.8
2611,2004-06-27,13:00:00,0.8,-200.0,3.5,42.0,56.0,39.0
2612,2004-06-27,14:00:00,0.7,-200.0,4.0,38.0,50.0,41.3
2613,2004-06-27,15:00:00,0.7,-200.0,4.2,40.0,54.0,41.8
2614,2004-06-27,16:00:00,1.2,-200.0,6.9,70.0,90.0,42.2
2615,2004-06-27,17:00:00,1.6,-200.0,7.9,95.0,109.0,41.4
2616,2004-06-27,18:00:00,1.6,-200.0,7.9,90.0,110.0,38.9
2617,2004-06-27,19:00:00,1.7,-200.0,10.3,90.0,103.0,34.3
2618,2004-06-27,20:00:00,2.0,-200.0,10.5,111.0,120.0,32.7
2619,2004-06-27,21:00:00,2.3,-200.0,12.7,135.0,134.0,30.5
2620,2004-06-27,22:00:00,2.4,-200.0,11.9,146.0,137.0,29.0
2621,2004-06-27,23:00:00,1.7,-200.0,9.3,100.0,99.0,28.2
2622,2004-06-28,0:00:00,1.2,-200.0,7.9,69.0,78.0,27.2
2623,2004-06-28,1:00:00,1.0,-200.0,5.0,47.0,63.0,26.7
2624,2004-06-28,2:00:00,0.6,-200.0,3.4,26.0,41.0,26.0
2625,2004-06-28,3:00:00,0.5,-200.0,3.2,-200.0,-200.0,22.8
2626,2004-06-28,4:00:00,0.4,-200.0,2.7,24.0,39.0,24.0
2627,2004-06-28,5:00:00,0.5,-200.0,3.1,55.0,60.0,24.0
2628,2004-06-28,6:00:00,0.7,-200.0,5.0,47.0,54.0,23.7
2629,2004-06-28,7:00:00,3.2,-200.0,20.7,209.0,119.0,23.6
2630,2004-06-28,8:00:00,5.6,-200.0,32.4,348.0,159.0,25.5
2631,2004-06-28,9:00:00,4.6,-200.0,24.2,337.0,182.0,28.5
2632,2004-06-28,10:00:00,3.3,-200.0,16.6,280.0,183.0,32.6
2633,2004-06-28,11:00:00,2.1,-200.0,13.2,169.0,144.0,36.3
2634,2004-06-28,12:00:00,1.9,-200.0,12.3,126.0,118.0,37.5
2635,2004-06-28,13:00:00,1.9,-200.0,12.1,108.0,106.0,39.6
2636,2004-06-28,14:00:00,1.6,-200.0,11.1,93.0,97.0,40.1
2637,2004-06-28,15:00:00,2.0,-200.0,13.1,112.0,129.0,40.4
2638,2004-06-28,16:00:00,1.8,-200.0,11.6,110.0,130.0,39.9
2639,2004-06-28,17:00:00,2.9,-200.0,17.7,188.0,163.0,39.1
2640,2004-06-28,18:00:00,3.4,-200.0,19.5,203.0,160.0,37.0
2641,2004-06-28,19:00:00,3.1,-200.0,19.7,167.0,140.0,33.9
2642,2004-06-28,20:00:00,2.5,-200.0,15.1,116.0,115.0,31.9
2643,2004-06-28,21:00:00,1.8,-200.0,11.1,89.0,92.0,29.7
2644,2004-06-28,22:00:00,1.8,-200.0,11.7,103.0,99.0,28.6
2645,2004-06-28,23:00:00,2.0,-200.0,11.7,100.0,96.0,27.8
